,file_name,tier_name,text,clean_text,start_time,end_time
34,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,881.479588543,881.721962404
35,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,886.484540119,886.796163655
36,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Vielleicht auch dreißig,Vielleicht auch dreißig,897.072746705,898.000000221
37,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Zweihundert <v='haben'>ham</v> <v='wir'>wa</v>,Zweihundert ham wa,898.987431555,899.744999968
38,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja doch das .. <v='finde'>find'</v> ich gut,Ja doch das find' ich gut,899.744999968,901.289983233
39,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter/>,,901.46310742,903.782971517
40,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,914.01793589,914.372840472
41,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Zweihundert (<p='Quadratmeter'><m='Qua-'>Qur-</m></p> + {F  äh} Quadratmeter) <v='ist'>is'</v> <v='eine'>'ne</v> Menge,Zweihundert Qur- Quadratmeter is' 'ne Menge,923.80111501,925.852636618
42,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Nö,Nö,933.601606548,934.034417013
43,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Aber,Aber,934.354696758,934.96928762
44,../transcriptions_annotations/r5/r5.TextGrid,B-utts,So groß wie die Küche .. <v='könnte'>könnt'</v> ich mir vorstellen,So groß wie die Küche könnt' ich mir vorstellen,935.947439272,938.217028705
45,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Badewanne,Badewanne,940.822547709,941.428482361
46,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter/>,,945.749593402,948.242581685
47,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{X Oh ja} Fenster in Badezimmer,Fenster in Badezimmer,948.389737243,949.774730734
48,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,950.380665386,950.640351666
49,../transcriptions_annotations/r5/r5.TextGrid,B-utts,und {F ähm},und,954.27762217,955.134586892
50,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Das Schlafzimmer welche Seite von der Himmelsrichtung her,Das Schlafzimmer welche Seite von der Himmelsrichtung her,956.56286143,959.133755597
51,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ich <v='hätte'>hätt'</v> gern Morgensonne,Ich hätt' gern Morgensonne,959.627159528,960.691873274
52,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter> Okay </laughter>,Okay,962.078529356,964.761954244
53,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Morgens die Sonne zum Aufstehen und abends <v='in der'>inner</v> Küche <v='finde'>find'</v> ich ganz nett,Morgens die Sonne zum Aufstehen und abends inner Küche find' ich ganz nett,965.350576477,968.388905948
54,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Vielleicht auch im Wohnzimmer,Vielleicht auch im Wohnzimmer,969.714968564,970.753713682
55,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja das stimmt,Ja das stimmt,997.038952942,997.69682485
56,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Dann {F ähm} -,Dann -,998.640351666,999.609847109
57,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Den Flur müssen <v='wir'>wa</v> noch abziehen,Den Flur müssen wa noch abziehen,1000.44949941,1001.90374258
58,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Da <v='würde'>würd'</v> ich mal auch schätzen ... vielleicht . sechzehn Quadratmeter um die ganzen Räume zu verbinden,Da würd' ich mal auch schätzen vielleicht sechzehn Quadratmeter um die ganzen Räume zu verbinden,1002.64118296,1008.35428111
59,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Können <v='wir'>wa</v> grob zwanzig sagen,Können wa grob zwanzig sagen,1012.32914378,1013.66220001
60,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{F Ähm},,1015.68775299,1016.24175039
61,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Das Wohnzimmer hatten <v='wir'>wa</v> ungefähr dreißig,Das Wohnzimmer hatten wa ungefähr dreißig,1018.22568491,1020.00886403
62,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<unclear/>,,1020.09542613,1020.7186732
63,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1023.08181834,1023.59299063
64,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Das <v='finde'>find'</v> ich auch gut machen <v='wir'>wa</v> fünfzig <v='daraus'>draus</v> <laughter/>,Das find' ich auch gut machen wa fünfzig draus,1023.59299063,1028.45033071
65,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Genau,Genau,1028.79657908,1029.20342092
66,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1030.58841441,1030.88272553
67,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1037.59295034,1037.91323008
68,../transcriptions_annotations/r5/r5.TextGrid,B-utts,(Hast du + hast du ) noch Hobbies die du irgendwie ausleben möchtest und dafür Platz in der Wohnung brauchst?,Hast du hast du noch Hobbies die du irgendwie ausleben möchtest und dafür Platz in der Wohnung brauchst?,1044.6321111,1050.47671498
69,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Dann,Dann,1051.28725843,1051.6972405
70,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Nee <laughter/>,Nee,1051.92230194,1052.3989075
71,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Schade,Schade,1052.3989075,1052.60778113
72,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter> Dann könnte man vielleicht noch <v='so einen'>so'n</v> </laughter> Kreativ-Raum einrichten,Dann könnte man vielleicht noch so'n Kreativ-Raum einrichten,1052.60778113,1056.38024974
73,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Brauchst du nicht .. <unclear/>,Brauchst du nicht,1061.29863922,1062.4845399
74,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<v='Einen'>'N</v> Stauraum,'N Stauraum,1067.40292938,1068.03483266
75,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1068.5368928,1068.77926666
76,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1073.60243784,1073.79233607
77,../transcriptions_annotations/r5/r5.TextGrid,B-utts,So <v='eine'>'ne</v> Abstellkammer,So 'ne Abstellkammer,1073.79233607,1074.72774505
78,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Die kann dann so sechs Quadratmeter haben,Die kann dann so sechs Quadratmeter haben,1075.67992808,1077.85944225
79,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Dann kann man da auch (gut +) ... gut <v='etwas'>'was</v> verstauen,Dann kann man da auch gut gut 'was verstauen,1078.05924036,1081.34108897
80,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1089.62674388,1089.94702362
81,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Das Wohnzimmer,Das Wohnzimmer,1120.17250071,1121.07274648
82,../transcriptions_annotations/r5/r5.TextGrid,B-utts,und dann die Küche muss ja <v='nicht'>nich</v> direkt am Flur verbunden sein,und dann die Küche muss ja nich direkt am Flur verbunden sein,1122.48537119,1125.47176341
83,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Die kann man ja am Wohnzimmer mit anbauen,Die kann man ja am Wohnzimmer mit anbauen,1126.34604055,1128.86499746
84,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1148.98701569,1149.25535817
85,../transcriptions_annotations/r5/r5.TextGrid,B-utts,(Das +) .. das gefällt mir,Das das gefällt mir,1149.70548106,1151.31553599
86,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Genau,Genau,1153.41899486,1153.72196218
87,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1161.68733735,1161.97299225
88,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<v='Wenn es'>Wenn's</v> geht dann schön Gas,Wenn's geht dann schön Gas,1168.00803274,1169.66136872
89,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Okay,Okay,1170.65849538,1171.00474375
90,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter/>,,1171.30771108,1173.59202367
91,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter> Sind sich die Hobby-Köche einig dass es Gas sein muss </laughter>,Sind sich die Hobby-Köche einig dass es Gas sein muss,1173.59202367,1176.07449684
92,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter> Okay </laughter>,Okay,1176.07449684,1176.58888317
93,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter> Dass es besser <v='ist'>is'</v> </laughter>,Dass es besser is',1176.58888317,1178.65849538
94,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1194.6758078,1195.03936859
95,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja das <v='ist'>is'</v> gut,Ja das is' gut,1197.21207713,1197.7327011
96,../transcriptions_annotations/r5/r5.TextGrid,B-utts,So <v='eine'>'ne</v> Festplatte mit der man dann . vom PC halt aus <v='darauf'>drauf</v> zugreifen kann . dass der Rechner -,So 'ne Festplatte mit der man dann vom PC halt aus drauf zugreifen kann dass der Rechner -,1197.7327011,1202.0
97,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1208.10325104,1208.49278046
98,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Und <v='ein'>'n</v> Soundsystem,Und 'n Soundsystem,1208.55337392,1209.62674388
99,../transcriptions_annotations/r5/r5.TextGrid,B-utts,ja,ja,1216.09459483,1216.48412425
100,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja auf jeden Fall,Ja auf jeden Fall,1218.37284047,1218.96939615
101,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{Also} <english>Sound</english> <v='wäre'>wär'</v> cool wenn das (im +) im Ess und . Wohnzimmer und in der Küche ... {F ähm} .. verbunden wäre,Sound wär' cool wenn das im im Ess und Wohnzimmer und in der Küche verbunden wäre,1218.96939615,1226.56327708
102,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1228.18198822,1228.46868427
103,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Genau,Genau,1228.46868427,1228.84851634
104,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Es <v='wäre'>wär'</v> nett wenn man das dann in der Küche ausschalten kann . {F äh} beziehungsweise nur in der Küche anschalten kann,Es wär' nett wenn man das dann in der Küche ausschalten kann beziehungsweise nur in der Küche anschalten kann,1229.38520131,1233.88643016
105,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Lässt sich alles machen,Lässt sich alles machen,1235.13458689,1235.96469007
106,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Genau,Genau,1235.96469007,1236.23392548
107,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter> Ja </laughter>,Ja,1242.32090322,1245.75741832
108,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Das weiß ich <v='nicht'>nich</v> wie teuer <v='so etwas'>sowas</v> <v='ist'>is'</v>,Das weiß ich nich wie teuer sowas is',1252.26855031,1253.67085622
109,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<v='Eine'>'Ne</v> einfache Anlage die <v='so etwas'>sowas</v> ermöglicht <v='wäre'>wär'</v> schon ganz gut,'Ne einfache Anlage die sowas ermöglicht wär' schon ganz gut,1259.67127187,1262.0257608
110,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1265.35840139,1265.59211904
111,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{Achso},,1267.7924588,1268.20795685
112,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1268.31183136,1268.59748627
113,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1283.11727447,1283.43497915
114,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<m='Die'>Diegen</m> <v='können'>könn'</v> <v='wir'>wa</v> uns schon leisten,Diegen könn' wa uns schon leisten,1283.43497915,1284.61479869
115,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<v='Finde'>Find'</v> ich,Find' ich,1285.23804576,1285.64488759
116,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ansonsten <v='eine'>'ne</v> große Arbeitsfläche,Ansonsten 'ne große Arbeitsfläche,1288.28503144,1289.85180532
117,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<v='Eine'>'Ne</v> einfache Kaffeemaschine bin ich mit zufrieden,'Ne einfache Kaffeemaschine bin ich mit zufrieden,1290.33821564,1292.50226796
118,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Brauchen <v='wir'>wa</v> noch {F ähm} <v='eine'>'ne</v> Waschmaschine?,Brauchen wa noch 'ne Waschmaschine?,1295.11644318,1296.83902883
119,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Oder <v='in den'>in'n</v> Abstellraum . wenn <v='wir'>wa</v> da Platz haben,Oder in'n Abstellraum wenn wa da Platz haben,1303.03853729,1305.09871511
120,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ich <v='würde'>würd'</v> <v='nicht'>nich</v> sagen,Ich würd' nich sagen,1307.19518036,1308.13870717
121,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Da <v='haben'>ham</v> <v='wir'>wa</v> kein Platz für,Da ham wa kein Platz für,1309.03029673,1309.97382355
122,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1311.91281444,1312.22443797
123,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1318.25947846,1318.55378957
124,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1324.28586273,1324.56286143
125,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1325.09954641,1325.32460785
126,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Wie groß war das Bad nochmal?,Wie groß war das Bad nochmal?,1327.83490855,1329.03812165
127,../transcriptions_annotations/r5/r5.TextGrid,B-utts,So wie die Küche,So wie die Küche,1331.17786794,1331.91364573
128,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1335.70506541,1335.99937653
129,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja dann <v='würde'>würd'</v> ich auch lieber ... die Waschmaschine <v='in den'>in'n</v> Keller stellen,Ja dann würd' ich auch lieber die Waschmaschine in'n Keller stellen,1336.86499746,1341.32460785
130,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Das heißt dann zehn Quadratmeter an Keller . brauchen <v='wir'>wa</v> auch noch,Das heißt dann zehn Quadratmeter an Keller brauchen wa auch noch,1345.07274648,1348.19930064
131,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Der muss auf jeden Fall dabei sein,Der muss auf jeden Fall dabei sein,1351.10778697,1352.86499746
132,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter/>,,1360.84768504,1363.9742392
133,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1375.40209809,1375.75700267
134,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Dafür <v='eine'>'ne</v> breite Sitzfläche <v='finde'>find'</v> ich ganz gut,Dafür 'ne breite Sitzfläche find' ich ganz gut,1379.30771135,1382.22666202
135,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1382.22666202,1382.52782121
136,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1386.22568518,1386.45074663
137,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1387.27308651,1387.45486691
138,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Vielleicht so auch zum Ausklappen (dass + {F äh}) dass man wirklich {F äh} <v='eine'>'ne</v> große Fläche hat,Vielleicht so auch zum Ausklappen dass dass man wirklich 'ne große Fläche hat,1389.66220028,1393.28049578
139,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1407.31553626,1407.63581601
140,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1408.20712582,1408.50143694
141,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ich <v='habe'>hab'</v> grade auch über den Tisch nachgedacht,Ich hab' grade auch über den Tisch nachgedacht,1410.32090349,1412.13870744
142,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{F ähm},,1413.44579505,1414.03441728
143,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Vielleicht <v='einen'>'n</v> . eckigen massiven . dunkle:n Holztisch,Vielleicht 'n eckigen massiven dunklen Holztisch,1414.47588396,1419.03071265
144,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Eiche <v='finde'>find'</v> ich auch ziemlich gut vom Muster her,Eiche find' ich auch ziemlich gut vom Muster her,1421.3072957,1423.29822384
145,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Das könnten <v='wir'>wa</v> dann auch  -,Das könnten wa dann auch -,1423.56656633,1424.49407893
146,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{F äh},,1424.49407893,1424.76665155
147,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Regale Vitrine Tisch .. vielleicht die Stühle,Regale Vitrine Tisch vielleicht die Stühle,1425.23465361,1427.79245907
148,../transcriptions_annotations/r5/r5.TextGrid,B-utts,in <v='einem'>'nem</v> ähnlichen .. Ton,in 'nem ähnlichen Ton,1430.46722775,1432.08593889
149,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1435.59336626,1435.87902116
150,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter/>,,1436.03483293,1438.19022905
151,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Kicker <v='finde'>find'</v> ich gut,Kicker find' ich gut,1445.22938982,1446.03441728
152,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1448.38025001,1448.70052975
153,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja den .. viereckigen Massivholz,Ja den viereckigen Massivholz,1451.88767737,1454.32007219
154,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Den <v='würde'>würd'</v> ich als Esstisch nutzen wollen,Den würd' ich als Esstisch nutzen wollen,1454.86541338,1456.52740557
155,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1462.25947872,1462.77885128
156,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1463.22897417,1463.58387875
157,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{Also} vorm Fernseher dann <v='etwas'>'was</v> Niedriges ... (ans +) ans Sofa,vorm Fernseher dann 'was Niedriges ans ans Sofa,1463.6271598,1467.74917802
158,../transcriptions_annotations/r5/r5.TextGrid,B-utts,und {F ähm},und,1468.76195451,1469.62757544
159,../transcriptions_annotations/r5/r5.TextGrid,B-utts,dann,dann,1469.91323035,1470.39797807
160,../transcriptions_annotations/r5/r5.TextGrid,B-utts,in die andere Seite vom Raum .. vielleicht ... den Esstisch,in die andere Seite vom Raum vielleicht den Esstisch,1470.62303952,1474.80565121
161,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1480.76112322,1481.12468401
162,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Mhm,Mhm,1489.7755623,1490.10449825
163,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Wohnzimmer <v='finde'>find'</v> ich ganz nett,Wohnzimmer find' ich ganz nett,1491.52411658,1492.67539242
164,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<laughter/>,,1495.53194149,1498.72774532
165,../transcriptions_annotations/r5/r5.TextGrid,B-utts,All die Sachen die man <v='braucht'>brauch'</v>,All die Sachen die man brauch',1513.4985636,1514.53730872
166,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ich <v='hätte'>hätt'</v> gern zwei Schreibtische,Ich hätt' gern zwei Schreibtische,1514.87490088,1516.1906447
167,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1517.41982642,1517.74010617
168,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ich {F äh} <v='bastele'>bastel</v> so gerne,Ich bastel so gerne,1518.94331926,1520.3715938
169,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ich bin .. Hobby-Bastler,Ich bin Hobby-Bastler,1520.77843564,1522.44209042
170,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Eigentlich <v='bräuchte'>bräucht'</v> ich <v='eine'>'ne</v> Werkstatt,Eigentlich bräucht' ich 'ne Werkstatt,1523.22980546,1524.62345516
171,../transcriptions_annotations/r5/r5.TextGrid,B-utts,aber am Schreibtisch kann ich auch (viel +) . viel machen <laughter/>,aber am Schreibtisch kann ich auch viel viel machen,1525.16879635,1527.79162777
172,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{F ähm},,1532.90045386,1533.61026303
173,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja ich <v='glaube'>glaub'</v> das lohnt sich <v='nicht'>,Ja ich glaub' das lohnt sich,1534.96928789,1536.28503171
174,../transcriptions_annotations/r5/r5.TextGrid,B-utts,<v='Das'>Des</v> verbraucht sehr viel Platz,Des verbraucht sehr viel Platz,1537.8707806,1539.51546037
175,../transcriptions_annotations/r5/r5.TextGrid,B-utts,und dann {F äh} ... die ganzen . Werkzeuge da <v='hinein'>rein</v>,und dann die ganzen Werkzeuge da rein,1539.85305253,1543.88684608
176,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Nee,Nee,1544.26771929,1544.62262387
177,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Genau,Genau,1552.1898134,1552.57068661
178,../transcriptions_annotations/r5/r5.TextGrid,B-utts,{Ach} letztens <v='war es'>war's</v> <v='eine'>'ne</v> Seifenblasen-Maschine <laughter/>,letztens war's 'ne Seifenblasen-Maschine,1557.88726172,1562.99608781
179,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Ja,Ja,1566.7961637,1567.23853309
180,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Elektrisch mechanisch,Elektrisch mechanisch,1567.23853309,1568.57068661
181,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Das wird dann .. soweit kombiniert,Das wird dann soweit kombiniert,1569.12468401,1570.97011918
182,../transcriptions_annotations/r5/r5.TextGrid,B-utts,Alles was mir <v='in den'>in'n</v> Kopf kommt,Alles was mir in'n Kopf kommt,1571.84439633,1572.84851661
